0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
6382 5363 3501 0300
0000 0000 3204 C0A8
0164 0000 3703 011A
1C00 0000 FF00 0000 011 1
% Packet number 5 ended at time 15033600 ps

@2459
% DHCP request after reboot (2)
4500 012D 0001 0000
4011 79C0 0000 0000
FFFF FFFF 0044 0043
0119 0000 0101 0600
DEAD BEF0 0004 0001
0000 0000 0000 0000
0000 0000 0000 0000
0022 8F02 41EE 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
0000 0000 0000 0000
6382 5363 3501 0300
0000 0000 3204 C0A8
0164 0000 3703 011A
1C00 0000 FF00 0000 011 1
% Packet number 6 ended at time 16000000 ps

